28/02/2011 3:59:29 PM:- Created: 28/02/2011; Acct: 01; Chart: 1000019; $Amount: 140.00; $Tax: 14.00; REFNO: 600047; DESCR: Client Bill 154423; Owner Code: NMEMO; Owner: 329; Invoice: -1; Creditor Code: ; WHO: DBS
11/04/2011 4:30:30 PM:- Created: 11/04/2011; Acct: 01; Chart: 3200; $Amount: 660.00; $Tax: 0.00; REFNO: 00075; DESCR: Test; Owner Code: RECEIPT; Owner: 275; Invoice: -1; Creditor Code: ; WHO: DBS
11/04/2011 8:57:12 PM:- Created: 11/04/2011; Acct: 01; Chart: 1000002; $Amount: -500.00; $Tax: 0.00; REFNO: 00076; DESCR: Test; Owner Code: RECEIPT; Owner: 278; Invoice: -1; Creditor Code: ; WHO: DBS
11/04/2011 8:57:13 PM:- Created: 11/04/2011; Acct: 01; Chart: 3200; $Amount: 500.00; $Tax: 0.00; REFNO: 00076; DESCR: Test; Owner Code: RECEIPT; Owner: 278; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:45 PM:- Created: 12/04/2011; Acct: 01; Chart: 1000034; $Amount: 2393.03; $Tax: 239.30; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:45 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -239.30; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:45 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -2393.03; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:45 PM:- Created: 12/04/2011; Acct: 01; Chart: 1000034; $Amount: 500.00; $Tax: 50.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:45 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -50.00; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:45 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -500.00; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:46 PM:- Created: 12/04/2011; Acct: 01; Chart: 1000066; $Amount: 92.23; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:46 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -92.23; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:46 PM:- Created: 12/04/2011; Acct: 01; Chart: 1001008; $Amount: 6000.00; $Tax: 600.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:46 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -6000.00; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:46 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -600.00; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:47 PM:- Created: 12/04/2011; Acct: 01; Chart: 3300; $Amount: 500.00; $Tax: 90.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:47 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -500.00; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:47 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -50.00; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:47 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -400.00; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:47 PM:- Created: 12/04/2011; Acct: 01; Chart: 1001007; $Amount: 400.00; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:47 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: -40.00; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:13:48 PM:- Created: 12/04/2011; Acct: 01; Chart: 4990; $Amount: 979.30; $Tax: 0.00; REFNO: 600077; DESCR: Client Bill 154416; Owner Code: NMEMO; Owner: 258; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:34:37 PM:- Created: 12/04/2011; Acct: 01; Chart: 1000002; $Amount: -10864.56; $Tax: 0.00; REFNO: 00077; DESCR: Trust Transfer from T1 00026; Owner Code: RECEIPT; Owner: 280; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:34:37 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: 3182.33; $Tax: 0.00; REFNO: 00077; DESCR: Trust Transfer from T1 00026; Owner Code: RECEIPT; Owner: 280; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:34:37 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: 550.00; $Tax: 0.00; REFNO: 00077; DESCR: Trust Transfer from T1 00026; Owner Code: RECEIPT; Owner: 280; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:34:37 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: 6600.00; $Tax: 0.00; REFNO: 00077; DESCR: Trust Transfer from T1 00026; Owner Code: RECEIPT; Owner: 280; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:34:38 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: 440.00; $Tax: 0.00; REFNO: 00077; DESCR: Trust Transfer from T1 00026; Owner Code: RECEIPT; Owner: 280; Invoice: -1; Creditor Code: ; WHO: DBS
12/04/2011 11:34:38 PM:- Created: 12/04/2011; Acct: 01; Chart: 3200; $Amount: 92.23; $Tax: 0.00; REFNO: 00077; DESCR: Trust Transfer from T1 00026; Owner Code: RECEIPT; Owner: 280; Invoice: -1; Creditor Code: ; WHO: DBS
13/04/2011 3:45:24 PM:- Created: 13/04/2011; Acct: 01; Chart: 4990; $Amount: -55.50; $Tax: 0.00; REFNO: 600077; DESCR: 600077:test; Owner Code: JOURNAL; Owner: 31064; Invoice: -1; Creditor Code: ; WHO: DBS
13/04/2011 3:45:24 PM:- Created: 13/04/2011; Acct: 01; Chart: 1000050; $Amount: -555.00; $Tax: 0.00; REFNO: 600077; DESCR: 600077:test; Owner Code: JOURNAL; Owner: 31064; Invoice: -1; Creditor Code: ; WHO: DBS
13/04/2011 3:45:24 PM:- Created: 13/04/2011; Acct: 01; Chart: 3200; $Amount: 610.50; $Tax: 0.00; REFNO: 600077; DESCR: 600077:test; Owner Code: JOURNAL; Owner: 31064; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 4:30:41 PM:- Created: 14/04/2011; Acct: 01; Chart: 1000002; $Amount: 4874.00; $Tax: 0.00; REFNO: ; DESCR: New Chairs; Owner Code: CHEQUE; Owner: 242; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 4:30:42 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001006; $Amount: -440.00; $Tax: 0.00; REFNO: ; DESCR: New Chairs; Owner Code: CHEQUE; Owner: 242; Invoice: 11; Creditor Code: ; WHO: DBS
14/04/2011 4:30:42 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001005; $Amount: -220.00; $Tax: 0.00; REFNO: ; DESCR: New Chairs; Owner Code: CHEQUE; Owner: 242; Invoice: 25; Creditor Code: ; WHO: DBS
14/04/2011 4:30:42 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001006; $Amount: -44.00; $Tax: 0.00; REFNO: ; DESCR: New Chairs; Owner Code: CHEQUE; Owner: 242; Invoice: 76; Creditor Code: ; WHO: DBS
14/04/2011 4:30:43 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001005; $Amount: -4250.00; $Tax: 0.00; REFNO: ; DESCR: New Chairs; Owner Code: CHEQUE; Owner: 242; Invoice: 84; Creditor Code: ; WHO: DBS
14/04/2011 4:30:43 PM:- Created: 14/04/2011; Acct: 01; Chart: 1000002; $Amount: 12684.50; $Tax: 0.00; REFNO: ; DESCR: Report Fees; Owner Code: CHEQUE; Owner: 240; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 4:30:43 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001006; $Amount: -990.00; $Tax: 0.00; REFNO: ; DESCR: Report Fees; Owner Code: CHEQUE; Owner: 240; Invoice: 8; Creditor Code: ; WHO: DBS
14/04/2011 4:30:43 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001006; $Amount: -3300.00; $Tax: 0.00; REFNO: ; DESCR: Report Fees; Owner Code: CHEQUE; Owner: 240; Invoice: 24; Creditor Code: ; WHO: DBS
14/04/2011 4:30:44 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001006; $Amount: -3300.00; $Tax: 0.00; REFNO: ; DESCR: Report Fees; Owner Code: CHEQUE; Owner: 240; Invoice: 44; Creditor Code: ; WHO: DBS
14/04/2011 4:30:44 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001006; $Amount: -3214.50; $Tax: 0.00; REFNO: ; DESCR: Report Fees; Owner Code: CHEQUE; Owner: 240; Invoice: 65; Creditor Code: ; WHO: DBS
14/04/2011 4:30:44 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001006; $Amount: -2100.00; $Tax: 0.00; REFNO: ; DESCR: Report Fees; Owner Code: CHEQUE; Owner: 240; Invoice: 66; Creditor Code: ; WHO: DBS
14/04/2011 4:30:45 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001006; $Amount: -110.00; $Tax: 0.00; REFNO: ; DESCR: Report Fees; Owner Code: CHEQUE; Owner: 240; Invoice: 74; Creditor Code: ; WHO: DBS
14/04/2011 8:04:53 PM:- Created: 14/04/2011; Acct: 01; Chart: 1000030; $Amount: 845.00; $Tax: 84.50; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:53 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -84.50; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:54 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -845.00; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:54 PM:- Created: 14/04/2011; Acct: 01; Chart: 1000030; $Amount: 50.00; $Tax: 5.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:54 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -5.00; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:54 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -50.00; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:54 PM:- Created: 14/04/2011; Acct: 01; Chart: 1000030; $Amount: 100.00; $Tax: 10.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:54 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -10.00; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:55 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -100.00; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:55 PM:- Created: 14/04/2011; Acct: 01; Chart: 1000062; $Amount: 192.77; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:55 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -192.77; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:55 PM:- Created: 14/04/2011; Acct: 01; Chart: 3300; $Amount: 800.00; $Tax: 130.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:55 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -800.00; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:56 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -80.00; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:56 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -500.00; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:56 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001007; $Amount: 500.00; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:56 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -50.00; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:04:56 PM:- Created: 14/04/2011; Acct: 01; Chart: 4990; $Amount: 229.50; $Tax: 0.00; REFNO: 600010; DESCR: Client Bill 154375; Owner Code: NMEMO; Owner: 212; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:10:00 PM:- Created: 14/04/2011; Acct: 01; Chart: 1000022; $Amount: 1.00; $Tax: 0.10; REFNO: 600033; DESCR: Client Bill 154295; Owner Code: NMEMO; Owner: 127; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:10:00 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -0.10; $Tax: 0.00; REFNO: 600033; DESCR: Client Bill 154295; Owner Code: NMEMO; Owner: 127; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:10:00 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -1.00; $Tax: 0.00; REFNO: 600033; DESCR: Client Bill 154295; Owner Code: NMEMO; Owner: 127; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:10:00 PM:- Created: 14/04/2011; Acct: 01; Chart: 1001008; $Amount: 20.00; $Tax: 0.00; REFNO: 600033; DESCR: Client Bill 154295; Owner Code: NMEMO; Owner: 127; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:10:01 PM:- Created: 14/04/2011; Acct: 01; Chart: 3200; $Amount: -20.00; $Tax: 0.00; REFNO: 600033; DESCR: Client Bill 154295; Owner Code: NMEMO; Owner: 127; Invoice: -1; Creditor Code: ; WHO: DBS
14/04/2011 8:10:01 PM:- Created: 14/04/2011; Acct: 01; Chart: 4990; $Amount: 0.10; $Tax: 0.00; REFNO: 600033; DESCR: Client Bill 154295; Owner Code: NMEMO; Owner: 127; Invoice: -1; Creditor Code: ; WHO: DBS
15/04/2011 8:30:58 PM:- Created: 15/04/2011; Acct: 01; Chart: 3300; $Amount: -100.00; $Tax: -10.00; REFNO: 31065; DESCR: Reversal of payment due to refund; Owner Code: JOURNAL; Owner: 31065; Invoice: -1; Creditor Code: ; WHO: DBS
15/04/2011 8:30:58 PM:- Created: 15/04/2011; Acct: 01; Chart: 4995; $Amount: -10.00; $Tax: 0.00; REFNO: 31065; DESCR: Reversal of payment due to refund; Owner Code: JOURNAL; Owner: 31065; Invoice: -1; Creditor Code: ; WHO: DBS
15/04/2011 8:30:58 PM:- Created: 15/04/2011; Acct: 01; Chart: 1000352; $Amount: 110.00; $Tax: 0.00; REFNO: 31065; DESCR: Reversal of payment due to refund; Owner Code: JOURNAL; Owner: 31065; Invoice: -1; Creditor Code: ; WHO: DBS
20/04/2011 11:13:02 AM:- Created: 20/04/2011; Acct: 01; Chart: 3300; $Amount: 100.00; $Tax: 10.00; REFNO: 111; DESCR: dfgdfgdfg; Owner Code: INVOICE; Owner: 238; Invoice: 90; Creditor Code: BRIAN01; WHO: DBS
20/04/2011 11:13:02 AM:- Created: 20/04/2011; Acct: 01; Chart: 4995; $Amount: 10.00; $Tax: 0.00; REFNO: 111; DESCR: dfgdfgdfg; Owner Code: INVOICE; Owner: 238; Invoice: 90; Creditor Code: BRIAN01; WHO: DBS
20/04/2011 11:13:02 AM:- Created: 20/04/2011; Acct: 01; Chart: 1001005; $Amount: -110.00; $Tax: 0.00; REFNO: 111; DESCR: Dssdffsda; Owner Code: INVOICE; Owner: 238; Invoice: 90; Creditor Code: BRIAN01; WHO: DBS
9/05/2011 3:24:59 PM:- Created: 9/05/2011; Acct: 01; Chart: 11200; $Amount: -191.30; $Tax: -28.70; REFNO: 115; DESCR: Test; Owner Code: JOURNAL; Owner: 115; Invoice: -1; Creditor Code: ; WHO: DBS
9/05/2011 3:25:00 PM:- Created: 9/05/2011; Acct: 01; Chart: 1001123; $Amount: -28.70; $Tax: 0.00; REFNO: 115; DESCR: Test; Owner Code: JOURNAL; Owner: 115; Invoice: -1; Creditor Code: ; WHO: DBS
9/05/2011 3:25:00 PM:- Created: 9/05/2011; Acct: 01; Chart: 11205; $Amount: 220.00; $Tax: 0.00; REFNO: 115; DESCR: Test; Owner Code: JOURNAL; Owner: 115; Invoice: -1; Creditor Code: ; WHO: DBS
6/06/2011 5:15:54 PM:- Created: 6/06/2011; Acct: 01; Chart: 1000027; $Amount: 43501.50; $Tax: 4350.15; REFNO: 600018; DESCR: Client Bill 154446; Owner Code: NMEMO; Owner: 248; Invoice: -1; Creditor Code: ; WHO: DBS
6/06/2011 5:16:43 PM:- Created: 6/06/2011; Acct: 01; Chart: 1000027; $Amount: 43501.50; $Tax: 4350.15; REFNO: 600018; DESCR: Client Bill 154446; Owner Code: NMEMO; Owner: 248; Invoice: -1; Creditor Code: ; WHO: DBS
6/06/2011 5:17:18 PM:- Created: 6/06/2011; Acct: 01; Chart: 1000034; $Amount: 30.00; $Tax: 3.00; REFNO: 600151; DESCR: Client Bill 154447; Owner Code: NMEMO; Owner: 365; Invoice: -1; Creditor Code: ; WHO: DBS
6/06/2011 5:18:02 PM:- Created: 6/06/2011; Acct: 01; Chart: 1000034; $Amount: 30.00; $Tax: 3.00; REFNO: 600151; DESCR: Client Bill 154447; Owner Code: NMEMO; Owner: 365; Invoice: -1; Creditor Code: ; WHO: DBS
6/06/2011 5:18:02 PM:- Created: 6/06/2011; Acct: 01; Chart: 3200; $Amount: -3.00; $Tax: 0.00; REFNO: 600151; DESCR: Client Bill 154447; Owner Code: NMEMO; Owner: 365; Invoice: -1; Creditor Code: ; WHO: DBS
6/06/2011 5:18:02 PM:- Created: 6/06/2011; Acct: 01; Chart: 3200; $Amount: -30.00; $Tax: 0.00; REFNO: 600151; DESCR: Client Bill 154447; Owner Code: NMEMO; Owner: 365; Invoice: -1; Creditor Code: ; WHO: DBS
6/06/2011 5:18:03 PM:- Created: 6/06/2011; Acct: 01; Chart: 4990; $Amount: 3.00; $Tax: 0.00; REFNO: 600151; DESCR: Client Bill 154447; Owner Code: NMEMO; Owner: 365; Invoice: -1; Creditor Code: ; WHO: DBS
10/06/2011 11:32:54 AM:- Created: 10/06/2011; Acct: 01; Chart: 1000002; $Amount: -10.00; $Tax: 0.00; REFNO: 00076; DESCR: Test; Owner Code: RECEIPT; Owner: 285; Invoice: -1; Creditor Code: ; WHO: DBS
10/06/2011 11:32:55 AM:- Created: 10/06/2011; Acct: 01; Chart: 3200; $Amount: 10.00; $Tax: 0.00; REFNO: 00076; DESCR: Test; Owner Code: RECEIPT; Owner: 285; Invoice: -1; Creditor Code: ; WHO: DBS
